accountid,doc_number,po_number,id,actual_trans_ts,ea_abbrev,qty,item_code,description,containerid,Day,actual_weight,ea_width,ea_height,ea_depth,var0,cntrl,service_class_id
86,626458,,820810,25-Jun-19,ROLL,1,SV501C9692840,MELLO MRFR3 BISCAYNE CHARCOAL,86-7268,25,40,0,0,0,626458,C000001092822,1
86,626458,,820810,25-Jun-19,ROLL,1,SV538A3115290,SEAWAY MR SEABROOKII LITE GLACIER,86-7268,25,40,0,0,0,626458,C000001092836,1
86,626458,,820810,25-Jun-19,ROLL,1,SV538A3115290,SEAWAY MR SEABROOKII LITE GLACIER,86-7268,25,40,0,0,0,626458,C000001092836,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40V1470087,MEL-MR/FR SIERRA C GARNET,86-7268,25,40,0,0,0,626458,C000001092780,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,40,0,0,0,626458,C000001092827,1
86,626458,,820810,25-Jun-19,ROLL,3,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,40,0,0,0,626458,C000001092827,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,40,0,0,0,626458,C000001092827,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,40,0,0,0,626458,C000001092827,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,37,0,0,0,626458,C000001092826,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,32,0,0,0,626458,C000001092824,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,33,0,0,0,626458,C000001092825,1
86,626458,,820810,25-Jun-19,ROLL,1,S4860U7680312,MELTECH MRFR MOROCCO COCOA,86-7272,25,40.1,0,0,0,626458,C000001092816,1
86,626458,,820810,25-Jun-19,ROLL,9,S1U40S3917210,MEL+ MR/FR NEWPORT OYSTER WHITE,86-7272,25,40,0,0,0,626458,C000001092777,1
86,626458,,820810,25-Jun-19,ROLL,1,SV537W0214790,CALIBER MR SANIBEL SEAFOAM WHITE,86-7272,25,28,0,0,0,626458,C000001092832,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40S3917210,MEL+ MR/FR NEWPORT OYSTER WHITE,86-7272,25,40.1,0,0,0,626458,C000001092778,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L60L3650001,MELTECH MRFR ALLANTE SE,86-7273,25,40,0,0,0,626458,C000001092803,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50W8080355,MELTCHMRFR+ CARINAAF BRONZE,86-7273,25,40,0,0,0,626458,C000001092791,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L20W7720267,MERITT MRFR EDGE NAVY,86-7273,25,40,0,0,0,626458,C000001092786,1
86,626458,,820810,25-Jun-19,ROLL,3,S2L20W7720267,MERITT MRFR EDGE NAVY,86-7273,25,40,0,0,0,626458,C000001092786,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L20W7715240,MERRITT MRFR EDGE CHALK,86-7273,25,40,0,0,0,626458,C000001092785,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40F1894220,MEL+ MR/FR FREEPORT CHARCOAL,86-7273,25,40,0,0,0,626458,C000001092774,1
86,626458,,820810,25-Jun-19,ROLL,2,S1U40F1894220,MEL+ MR/FR FREEPORT CHARCOAL,86-7273,25,40,0,0,0,626458,C000001092774,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40F1894220,MEL+ MR/FR FREEPORT CHARCOAL,86-7273,25,40.1,0,0,0,626458,C000001092775,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L20W4520240,MERRITT MRFR SHOCK HORSEPOWER,86-7273,25,40,0,0,0,626458,C000001092783,1
86,626458,,820810,25-Jun-19,ROLL,1,S4180Q0698030,MELVFRPL NEWDURATION STORMY,86-7274,25,30,0,0,0,626458,C000001092815,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50Z7064360,MELTCHMRFR+SUNDANCEM CAYENNE,86-7274,25,28.1,0,0,0,626458,C000001092799,1
86,626458,,820810,25-Jun-19,ROLL,1,S4180H4077720,MELVFRPL DURATION MAUVE,86-7274,25,30,0,0,0,626458,C000001092814,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50W7950295,MELTCH MRFR+ VOLCANS TAUPE,86-7274,25,40,0,0,0,626458,C000001092789,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50W8001000,MELTCHMRFR + CARINAAF GREY,86-7274,25,40,0,0,0,626458,C000001092790,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50W8001000,MELTCHMRFR + CARINAAF GREY,86-7274,25,40,0,0,0,626458,C000001092790,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L60L3629760,MELTCH MRFR ALLANTE GALAXY,86-7274,25,40.1,0,0,0,626458,C000001092802,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L70Q0650115,MELLO ND PL NWDURATN CINNAMON,86-7274,25,40,0,0,0,626458,C000001092810,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50W7915240,MELTCH MRFR+ VOLANS CHALK,86-7274,25,40,0,0,0,626458,C000001092787,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L70Q0650115,MELLO ND PL NWDURATN CINNAMON,86-7274,25,40,0,0,0,626458,C000001092810,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L70W1317150,MELLO ND PL ARC WHITE PINE,86-7274,25,40,0,0,0,626458,C000001092811,1
86,626458,,820810,25-Jun-19,ROLL,1,S1M50V9416210,MERRITTMRFR RUSH WHITE CAP,86-7274,25,37.3,0,0,0,626458,C000001092769,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501C967748A,MELLO MRFR3 BISCAYNE PORT,86-7269,25,40,0,0,0,626458,C000001092821,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V14P3000,MELLO MRFR3 SIERRA EVERGREEN,86-7269,25,44,0,0,0,626458,C000001092829,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501V11P0000,MELLO MRFR3 MADRID BLACK,86-7271,25,30,0,0,0,626458,C000001092823,1
86,626458,,820810,25-Jun-19,ROLL,2,S2L60L3697050,MELTECH MRFR ALLANTE GM MED GREY,86-7268,25,40,0,0,0,626458,C000001092808,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40F1876590,MEL+ MR/FR FREEPORT ICED MAUVE,86-7268,25,40,0,0,0,626458,C000001092771,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50X9838070,MELTCH MRFR+ PRODIGY HEMLOCK,86-7268,25,40,0,0,0,626458,C000001092794,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50X9815240,MELTCH MRFR+ PRODIGY WHITE,86-7268,25,40,0,0,0,626458,C000001092793,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50X9815240,MELTCH MRFR+ PRODIGY WHITE,86-7268,25,38.6,0,0,0,626458,C000001092792,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L20W4599380,MERRITT MRFR SHOCK THUNDER,86-7268,25,40.2,0,0,0,626458,C000001092784,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L60L3696420,MELTCH MRFR  ALLANTE GREY,86-7275,25,38.6,0,0,0,626458,C000001092806,1
86,626458,,820810,25-Jun-19,ROLL,1,S0426F1201000,STURDY FR PROSPECT BLACK,86-7275,25,39.9,0,0,0,626458,C000001092768,1
86,626458,,820810,25-Jun-19,ROLL,1,SV501C9614370,MELLO MRFR3 BISCAYNE BONE,86-7275,25,39,0,0,0,626458,C000001092819,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40F1894220,MEL+ MR/FR FREEPORT CHARCOAL,86-7276,25,36.5,0,0,0,626458,C000001092772,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40F1894220,MEL+ MR/FR FREEPORT CHARCOAL,86-7276,25,39.1,0,0,0,626458,C000001092773,1
86,626458,,820810,25-Jun-19,ROLL,2,S1U40S3901000,MEL+ MR/FR NEWPORT EBONY,86-7276,25,40,0,0,0,626458,C000001092776,1
86,626458,,820810,25-Jun-19,ROLL,1,S1U40S3901000,MEL+ MR/FR NEWPORT EBONY,86-7276,25,40,0,0,0,626458,C000001092776,1
86,626458,,820810,25-Jun-19,ROLL,1,SV538A3115240,SEAWAY MR SEABROOKII CHALK,86-7276,25,40,0,0,0,626458,C000001092835,1
86,626458,,820810,25-Jun-19,ROLL,1,S2L50W7917250,MELTCH MRFR + VOLANS SEASHELL,86-7276,25,40,0,0,0,626458,C000001092788,1
86,172881,,822726,27-Jun-19,ROLL,1,S2L90Z3550364,MERRITTEMR55 WILLOW TAUPE,86-7277,27,37.9,0,0,0,172881,C000001093395,2
86,KC445CA,,822972,28-Jun-19,ROLL,1,S2L60L3670038,MELTCH MRFR ALLANTE NU RED,86-6959,28,40,0,0,0,KC445CA,C000001093726,2
87,ONEU0144350,,817203,12-Jun-19,SACK,14,155104-30,"BUCKTHORN BARK, GRAN TBC",87-02200,12,25,0,0,0,ONEU0144350,C000001088090,8
87,ONEU0144350,,817203,12-Jun-19,SACK,15,155104-30,"BUCKTHORN BARK, GRAN TBC",87-02201,12,25,0,0,0,ONEU0144350,C000001088090,8
87,ONEU0144350,,817203,12-Jun-19,SACK,15,155104-30,"BUCKTHORN BARK, GRAN TBC",87-02202,12,25,0,0,0,ONEU0144350,C000001088090,8
87,ONEU0144350,,817203,12-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02203,12,20,0,0,0,ONEU0144350,C000001088084,8
87,ONEU0144350,,817203,12-Jun-19,BAG,9,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02204,12,20,0,0,0,ONEU0144350,C000001088084,8
87,ONEU0144350,,817203,12-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02205,12,20,0,0,0,ONEU0144350,C000001088084,8
87,ONEU0144350,,817203,12-Jun-19,BG,4,167628-40,ROSEMARY ORGANIC FC MT+,87-02207,12,25,0,0,0,ONEU0144350,C000001088083,8
87,ONEU0144350,,817203,12-Jun-19,BG,8,169199-40,ECHINACEA HERBS FC MT+,87-02208,12,25,0,0,0,ONEU0144350,C000001088080,8
87,ONEU0144350,,817203,12-Jun-19,EA,15,113430-40,ORG. HIBISCUS TBC JAMAICA,87-02209,12,25,0,0,0,ONEU0144350,C000001088072,8
87,ONEU0144350,,817203,12-Jun-19,EA,15,113430-40,ORG. HIBISCUS TBC JAMAICA,87-02210,12,25,0,0,0,ONEU0144350,C000001088072,8
87,ONEU0144350,,817203,12-Jun-19,SACK,10,155104-30,"BUCKTHORN BARK, GRAN TBC",87-02211,12,25,0,0,0,ONEU0144350,C000001088090,8
87,ONEU0144350,,817203,12-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02213,12,20,0,0,0,ONEU0144350,C000001088084,8
87,ONEU0144350,,817203,12-Jun-19,BG,8,158180-30,GINGER ORGANIC FC MTS,87-02214,12,25,0,0,0,ONEU0144350,C000001088087,8
87,ONEU0144350,,817203,12-Jun-19,BAG,9,161413-40,Dandelion FC MT+,87-02215,12,25,0,0,0,ONEU0144350,C000001088085,8
87,ONEU0144350,,817203,12-Jun-19,BAG,9,161413-40,Dandelion FC MT+,87-02216,12,25,0,0,0,ONEU0144350,C000001088085,8
87,ONEU0144350,,817203,12-Jun-19,BG,4,169199-40,ECHINACEA HERBS FC MT+,87-02217,12,25,0,0,0,ONEU0144350,C000001088081,8
87,ONEU0144350,,817203,12-Jun-19,BG,12,169199-40,ECHINACEA HERBS FC MT+,87-02218,12,25,0,0,0,ONEU0144350,C000001088081,8
87,ONEU0144350,,817203,12-Jun-19,BAG,2,161413-40,Dandelion FC MT+,87-02220,12,25,0,0,0,ONEU0144350,C000001088085,8
87,ONEU0144350,,817203,12-Jun-19,BAG,1,162441-30,YERBA MATE GREEN MTS FC,87-02219,12,10,0,0,0,ONEU0144350,C000001088076,8
87,ONEU0144350,,817203,12-Jun-19,BAG,12,162441-30,YERBA MATE GREEN MTS FC,87-02219,12,25,0,0,0,ONEU0144350,C000001088075,8
87,ONEU0144350,,817203,12-Jun-19,BAG,4,169163-30,LICORICE ROOT TBC MT+,87-02221,12,25,0,0,0,ONEU0144350,C000001088088,8
87,ONEU0144350,,817203,12-Jun-19,BAG,16,177596-40,LEMON GRASS TBC MT+ SUST FC,87-02222,12,25,0,0,0,ONEU0144350,C000001088077,8
87,ONEU0144350,,817203,12-Jun-19,BG,12,169199-40,ECHINACEA HERBS FC MT+,87-02223,12,25,0,0,0,ONEU0144350,C000001088081,8
87,ONEU0144350,,817203,12-Jun-19,BG,12,169199-40,ECHINACEA HERBS FC MT+,87-02224,12,25,0,0,0,ONEU0144350,C000001088081,8
87,ONEU0144350,,817203,12-Jun-19,BAG,10,161413-40,Dandelion FC MT+,87-02225,12,25,0,0,0,ONEU0144350,C000001088078,8
87,ONEU0144350,,817203,12-Jun-19,BAG,9,161413-40,Dandelion FC MT+,87-02226,12,25,0,0,0,ONEU0144350,C000001088078,8
87,ONEU0144350,,817203,12-Jun-19,BAG,18,158003-40,ORG. RASPBERRY LEAF TBC,87-02227,12,25,0,0,0,ONEU0144350,C000001088073,8
87,ONEU0144350,,817203,12-Jun-19,BAG,8,162441-30,YERBA MATE GREEN MTS FC,87-02212,12,25,0,0,0,ONEU0144350,C000001088074,8
87,ONEU0144350,,817203,12-Jun-19,SACK,14,155104-30,"BUCKTHORN BARK, GRAN TBC",87-02199,12,25,0,0,0,ONEU0144350,C000001088090,8
87,ONEU0144350,,817203,12-Jun-19,BG,4,177142,CHICORY ROOT ROASTED TBC,87-02229,12,25,0,0,0,ONEU0144350,C000001088086,8
87,ONEU0144350,,817203,12-Jun-19,BAG,18,158003-40,ORG. RASPBERRY LEAF TBC,87-02228,12,25,0,0,0,ONEU0144350,C000001088073,8
87,ONEU0144350,,817203,12-Jun-19,BG,4,163675-40,GRAPEFRUIT PEELS SUST FC MTS,87-02231,12,25,0,0,0,ONEU0144350,C000001088082,8
87,ONEU0144350,,817203,12-Jun-19,BG,8,152574-30,"TUMERIC (LONGA) ORG,FC MT+",87-02232,12,25,0,0,0,ONEU0144350,C000001088089,8
87,ONEU0144350,,817203,12-Jun-19,BAG,13,169520-40,ORGANIC SAGE TBC,87-02233,12,20,0,0,0,ONEU0144350,C000001088092,8
87,ONEU0144350,,817203,12-Jun-19,EA,17,115501-40,ORGANIC FENNEL FC,87-02234,12,20,0,0,0,ONEU0144350,C000001088091,8
87,ONEU0144350,,817203,12-Jun-19,BAG,11,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02206,12,20,0,0,0,ONEU0144350,C000001088084,8
87,ONEU0144350,,817203,12-Jun-19,EA,5,113430-40,ORG. HIBISCUS TBC JAMAICA,87-02209,12,25,0,0,0,ONEU0144350,C000001088072,8
87,ONEU0144350,,817203,12-Jun-19,EA,5,113430-40,ORG. HIBISCUS TBC JAMAICA,87-02210,12,25,0,0,0,ONEU0144350,C000001088072,8
87,ONEU0144350,,817203,12-Jun-19,BAG,10,169163-30,LICORICE ROOT TBC MT+,87-02230,12,25,0,0,0,ONEU0144350,C000001088079,8
87,TCLU648363,,821734,27-Jun-19,EA,12,122994-40,HERBAL BLEND TBC,87-02247,27,25,0,0,0,TCLU648363,C000001093319,7
87,TCLU648363,,821734,27-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02250,27,20,0,0,0,TCLU648363,C000001093317,7
87,TCLU648363,,821734,27-Jun-19,EA,12,122994-40,HERBAL BLEND TBC,87-02251,27,25,0,0,0,TCLU648363,C000001093319,7
87,TCLU648363,,821734,27-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02252,27,20,0,0,0,TCLU648363,C000001093317,7
87,TCLU648363,,821734,27-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02253,27,20,0,0,0,TCLU648363,C000001093317,7
87,TCLU648363,,821734,27-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02254,27,20,0,0,0,TCLU648363,C000001093317,7
87,TCLU648363,,821734,27-Jun-19,BAG,10,112836-40,CHAMOMILE FLOWERS MT + SUST FC,87-02255,27,20,0,0,0,TCLU648363,C000001093317,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02239,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,EA,12,122994-40,HERBAL BLEND TBC,87-02249,27,25,0,0,0,TCLU648363,C000001093319,7
87,TCLU648363,,821734,27-Jun-19,BG,5,161148-30,LAVENDER ORGANIC FC MT+,87-02236,27,20,0,0,0,TCLU648363,C000001093316,7
87,TCLU648363,,821734,27-Jun-19,BG,4,151501-40,NETTLE ORGANIC FC MT+,87-02235,27,25,0,0,0,TCLU648363,C000001093315,7
87,TCLU648363,,821734,27-Jun-19,EA,12,122994-40,HERBAL BLEND TBC,87-02248,27,25,0,0,0,TCLU648363,C000001093319,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02237,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,BAG,15,158281-40,GINGER ROOT MT TBC,87-02238,27,25,0,0,0,TCLU648363,C000001093314,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02240,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02241,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02242,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02243,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02244,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,BAG,20,169272-40,ORG. SENNA TBC (20KG),87-02245,27,20,0,0,0,TCLU648363,C000001093318,7
87,TCLU648363,,821734,27-Jun-19,EA,12,122994-40,HERBAL BLEND TBC,87-02246,27,25,0,0,0,TCLU648363,C000001093319,7
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02287,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168972-60,LICORICE ROOT FW TBC NOP ORGANIC(B1),87-02256,27,400,0,0,0,CAIU4027151,C000001093300,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168972-60,LICORICE ROOT FW TBC NOP ORGANIC(B1),87-02257,27,400,0,0,0,CAIU4027151,C000001093300,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,161159-50,LAVENDER TBC ORG,87-02258,27,400,0,0,0,CAIU4027151,C000001093301,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,161159-50,LAVENDER TBC ORG,87-02259,27,400,0,0,0,CAIU4027151,C000001093301,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,113330-40,HIBISCUS FT TBC ORGANIC,87-02260,27,500,0,0,0,CAIU4027151,C000001093307,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,113330-40,HIBISCUS FT TBC ORGANIC,87-02261,27,500,0,0,0,CAIU4027151,C000001093307,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168259-60,SENNA LEAF TBC NOP (B1),87-02263,27,400,0,0,0,CAIU4027151,C000001093306,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168259-60,SENNA LEAF TBC NOP (B1),87-02262,27,400,0,0,0,CAIU4027151,C000001093306,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168972-60,LICORICE ROOT FW TBC NOP ORGANIC(B1),87-02264,27,400,0,0,0,CAIU4027151,C000001093300,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02265,27,500,0,0,0,CAIU4027151,C000001093304,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,154174-30,MARSHMALLOW LEAVES TBC (B1),87-02266,27,500,0,0,0,CAIU4027151,C000001093303,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,154174-30,MARSHMALLOW LEAVES TBC (B1),87-02267,27,500,0,0,0,CAIU4027151,C000001093303,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02268,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02269,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02270,27,500,0,0,0,CAIU4027151,C000001093304,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02271,27,500,0,0,0,CAIU4027151,C000001093304,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02272,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02273,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02274,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02275,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02276,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02277,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02278,27,500,0,0,0,CAIU4027151,C000001093304,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02279,27,500,0,0,0,CAIU4027151,C000001093304,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02281,27,500,0,0,0,CAIU4027151,C000001093304,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168259-60,SENNA LEAF TBC NOP (B1),87-02282,27,400,0,0,0,CAIU4027151,C000001093306,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168259-60,SENNA LEAF TBC NOP (B1),87-02283,27,400,0,0,0,CAIU4027151,C000001093306,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,157644-50,RASBERRY LEAF TBV NOP FW ORG.,87-02284,27,500,0,0,0,CAIU4027151,C000001093305,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,157644-50,RASBERRY LEAF TBV NOP FW ORG.,87-02285,27,500,0,0,0,CAIU4027151,C000001093305,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,112758-40,HERBAL TEA,87-02286,27,200,0,0,0,CAIU4027151,C000001093302,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,161159-50,LAVENDER TBC ORG,87-02288,27,400,0,0,0,CAIU4027151,C000001093301,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,161159-50,LAVENDER TBC ORG,87-02289,27,400,0,0,0,CAIU4027151,C000001093301,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,113330-40,HIBISCUS FT TBC ORGANIC,87-02291,27,500,0,0,0,CAIU4027151,C000001093307,8
87,CAIU4027151,,822152,27-Jun-19,SACK,1,113330-40,HIBISCUS FT TBC ORGANIC,87-02290,27,500,0,0,0,CAIU4027151,C000001093307,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168972-60,LICORICE ROOT FW TBC NOP ORGANIC(B1),87-02294,27,400,0,0,0,CAIU4027151,C000001093300,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168972-60,LICORICE ROOT FW TBC NOP ORGANIC(B1),87-02295,27,400,0,0,0,CAIU4027151,C000001093300,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168259-60,SENNA LEAF TBC NOP (B1),87-02293,27,400,0,0,0,CAIU4027151,C000001093306,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,168259-60,SENNA LEAF TBC NOP (B1),87-02292,27,400,0,0,0,CAIU4027151,C000001093306,8
87,CAIU4027151,,822152,27-Jun-19,EA,1,122301-40,GINGER AID PREMIX TBC NOP (B1),87-02280,27,500,0,0,0,CAIU4027151,C000001093304,8
91,INVENTORY ADJUSTMENT,,819227,17-Jun-19,EA,1,7581F 004 AF #29,"EMMIE, CHOCOLATE",73391,17,24.5,0,0,0,,C000001091281,
98,PO0016146,,813225,03-Jun-19,ROLL,20,OCI-16037,"""OPG S DPC INTERLEAF  16GX54""""X37Y""",98-26276,3,50,0,0,0,PO0016146,C000001086324,1
98,PO0016146,,813225,03-Jun-19,ROLL,20,OCI-16037,"""OPG S DPC INTERLEAF  16GX54""""X37Y""",98-26275,3,50,0,0,0,PO0016146,C000001086324,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8609-F,INDEPENDENCE CLAY,98-26274,3,27,0,0,0,,C000001085132,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8569-F,INDEPENDENCE BURGUNDY,98-26274,3,27,0,0,0,,C000001085124,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8584-F,INDEPENDENCE TAUPE,98-26274,3,22,0,0,0,,C000001085126,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8610-F,INDEPENDENCE COPPER,98-26274,3,27,0,0,0,,C000001085133,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8616-F,INDEPENDENCE FRANCISCAN GREY,98-26274,3,23,0,0,0,,C000001085138,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8542-F,INDEPENDENCE ROYAL BLUE,98-26274,3,15,0,0,0,,C000001085116,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8631-F,INDEPENDENCE RASBERRY,98-26274,3,18,0,0,0,,C000001085153,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8520-F,INDEPENDENCE CINNABAR,98-26274,3,22,0,0,0,,C000001085110,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8622-F,INDEPENDENCE LODEN,98-26274,3,27,0,0,0,,C000001085144,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8625-F,INDEPENDENCE MANDARIN,98-26274,3,22,0,0,0,,C000001085147,1
98,IND SKU CARD/CUT,CARLOS5/30,813686,03-Jun-19,ROLL,1,IND-8403-F,INDEPENDENCE COLONIAL BLUE,98-26274,3,3,0,0,0,,C000001085026,1
